,Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition_Yes,EducationField_Life Sciences,EducationField_Marketing,EducationField_Medical,EducationField_Other,EducationField_Technical Degree,JobRole_Human Resources,JobRole_Laboratory Technician,JobRole_Manager,JobRole_Manufacturing Director,JobRole_Research Director,JobRole_Research Scientist,JobRole_Sales Executive,JobRole_Sales Representative
1069,28,1,1423,1,1,3,1,1,72,2,1,3,2,1563,12530,1,0,14,3,4,1,1,2,1,1,0,0,0,False,1,0,0,0,0,0,0,0,0,0,1,0,0
1070,28,2,467,0,7,3,3,1,55,3,2,1,0,4898,11827,0,0,14,3,4,0,5,5,3,4,2,1,3,False,1,0,0,0,0,0,0,0,0,0,0,1,0
1071,49,1,271,1,3,2,3,0,43,2,2,1,1,4789,23070,4,0,25,4,1,1,10,3,3,3,2,1,2,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1072,29,2,410,1,2,1,4,0,97,3,1,2,1,3180,4668,0,0,13,3,3,3,4,3,3,3,2,0,2,False,1,0,0,0,0,0,1,0,0,0,0,0,0
1073,28,1,1083,1,29,1,3,1,96,1,2,2,1,6549,3173,1,0,14,3,2,2,8,2,2,8,6,1,7,False,1,0,0,0,0,0,0,0,1,0,0,0,0
1074,33,1,516,1,8,5,4,1,69,3,2,3,0,6388,22049,2,1,17,3,1,0,14,6,3,0,0,0,0,False,1,0,0,0,0,0,0,0,0,0,0,0,0
1075,32,1,495,1,10,3,3,1,64,3,3,4,0,11244,21072,2,0,25,4,2,0,10,5,4,5,2,0,0,False,0,0,1,0,0,0,0,1,0,0,0,0,0
1076,54,2,1050,1,11,4,2,0,87,3,4,4,2,16032,24456,3,0,20,4,1,1,26,2,3,14,9,1,12,False,0,0,1,0,0,0,0,1,0,0,0,0,0
1077,29,1,224,1,1,4,1,1,100,2,1,1,0,2362,7568,6,0,13,3,3,0,11,2,1,9,7,0,7,True,0,0,0,0,1,0,0,0,0,0,1,0,0
1078,44,1,136,1,28,3,4,1,32,3,4,1,1,16328,22074,3,0,13,3,3,1,24,1,4,20,6,14,17,False,1,0,0,0,0,0,0,0,0,1,0,0,0
1079,39,1,1089,1,6,3,2,0,32,3,3,2,0,8376,9150,4,0,18,3,4,0,9,3,3,2,0,2,2,False,1,0,0,0,0,0,0,0,1,0,0,0,0
1080,46,1,228,0,3,3,3,0,51,3,4,2,1,16606,11380,8,0,12,3,4,1,23,2,4,13,12,5,1,False,1,0,0,0,0,0,0,1,0,0,0,0,0
1081,35,1,1029,1,16,3,4,0,91,2,3,2,0,8606,21195,1,0,19,3,4,0,11,3,1,11,8,3,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0
1082,23,1,507,1,20,1,1,1,97,3,2,3,0,2272,24812,0,0,14,3,2,0,5,2,3,4,3,1,2,False,1,0,0,0,0,0,1,0,0,0,0,0,0
1083,40,1,676,1,9,4,4,1,86,3,1,1,0,2018,21831,3,0,14,3,2,0,15,3,1,5,4,1,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0
1084,34,1,971,0,1,3,4,1,64,2,3,3,1,7083,12288,1,1,14,3,4,0,10,3,3,10,9,8,6,False,0,0,0,0,1,0,0,0,0,0,0,1,0
1085,31,2,561,1,3,3,4,0,33,3,1,3,0,4084,4156,1,0,12,3,1,0,7,2,1,7,2,7,7,True,1,0,0,0,0,0,0,0,0,0,1,0,0
1086,50,2,333,1,22,5,3,1,88,1,4,4,0,14411,24450,1,1,13,3,4,0,32,2,3,32,6,13,9,False,0,0,1,0,0,0,0,0,0,1,0,0,0
1087,34,1,1440,0,7,2,2,1,55,3,1,3,1,2308,4944,0,1,25,4,2,1,12,4,3,11,10,5,7,False,0,0,0,0,1,0,0,0,0,0,0,0,1
1088,42,1,1210,1,2,3,3,1,68,2,1,2,1,4841,24052,4,0,14,3,2,1,4,3,3,1,0,0,0,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1089,37,1,674,1,13,3,1,1,47,3,2,4,1,4285,3031,1,0,17,3,1,0,10,2,3,10,8,3,7,False,0,0,1,0,0,0,0,0,0,0,1,0,0
1090,29,1,441,1,8,1,3,0,39,1,2,1,1,9715,7288,3,0,13,3,3,1,9,3,3,7,7,0,7,False,0,0,0,1,0,0,0,0,0,0,0,0,0
1091,33,1,575,1,25,3,4,1,44,2,2,2,0,4320,24152,1,0,13,3,4,0,5,2,3,5,3,0,2,False,1,0,0,0,0,0,0,0,1,0,0,0,0
1092,45,1,950,1,28,3,4,1,97,3,1,4,1,2132,4585,4,0,20,4,4,1,8,3,3,5,4,0,3,False,0,0,0,0,1,0,0,0,0,0,1,0,0
1093,42,2,288,1,2,3,4,1,40,3,3,4,1,10124,18611,2,1,14,3,3,1,24,3,1,20,8,13,9,False,1,0,0,0,0,0,0,0,0,0,0,0,0
1094,40,1,1342,0,9,2,1,1,47,3,2,1,1,5473,19345,0,0,12,3,4,0,9,5,4,8,4,7,1,False,0,0,1,0,0,0,0,0,0,0,0,1,0
1095,33,1,589,1,28,4,2,1,79,3,2,3,1,5207,22949,1,1,12,3,2,1,15,3,3,15,14,5,7,False,1,0,0,0,0,0,1,0,0,0,0,0,0
1096,40,1,898,2,6,2,3,1,38,3,4,4,0,16437,17381,1,1,21,4,4,0,21,2,3,21,7,7,7,False,0,0,1,0,0,0,0,1,0,0,0,0,0
1097,24,1,350,1,21,2,3,1,57,2,1,1,2,2296,10036,0,0,14,3,2,3,2,3,3,1,1,0,0,False,0,0,0,0,1,0,1,0,0,0,0,0,0
1098,40,0,1142,1,8,2,4,1,72,3,2,4,2,4069,8841,3,1,18,3,3,0,8,2,3,2,2,2,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0
1099,45,1,538,1,1,4,1,1,66,3,3,2,2,7441,20933,1,0,12,3,1,3,10,4,3,10,8,7,7,False,0,0,0,0,1,0,0,0,0,0,0,0,0
1100,35,1,1402,0,28,4,2,0,98,2,1,3,1,2430,26204,0,0,23,4,1,2,6,5,3,5,3,4,2,False,1,0,0,0,0,0,0,0,0,0,0,0,1
1101,32,1,824,1,5,2,4,0,67,2,2,2,1,5878,15624,3,0,12,3,1,1,12,2,3,7,1,2,5,False,1,0,0,0,0,0,0,0,0,0,1,0,0
1102,36,1,1157,0,2,4,3,1,70,3,1,4,0,2644,17001,3,1,21,4,4,0,7,3,2,3,2,1,2,False,1,0,0,0,0,0,0,0,0,0,0,0,1
1103,48,1,492,0,16,4,3,0,96,3,2,3,2,6439,13693,8,0,14,3,3,1,18,2,3,8,7,7,7,False,1,0,0,0,0,0,0,0,0,0,0,1,0
1104,29,1,598,1,9,3,3,1,91,4,1,3,1,2451,22376,6,0,18,3,1,2,5,2,2,1,0,0,0,False,1,0,0,0,0,0,0,0,0,0,1,0,0
1105,33,1,1242,0,8,4,1,1,46,3,2,1,1,6392,10589,2,0,13,3,4,1,8,6,1,2,2,2,2,False,1,0,0,0,0,0,0,0,0,0,0,1,0
1106,30,1,740,0,1,3,2,1,64,2,2,1,1,9714,5323,1,0,11,3,4,1,10,4,3,10,8,6,7,True,1,0,0,0,0,0,0,0,0,0,0,1,0
1107,38,2,888,2,10,4,3,1,71,3,2,3,1,6077,14814,3,0,11,3,3,0,10,2,3,6,3,1,2,False,0,0,0,0,0,1,0,0,0,0,0,0,0
1108,35,1,992,1,1,3,4,1,68,2,1,1,0,2450,21731,1,0,19,3,2,0,3,3,3,3,0,1,2,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1109,30,1,1288,0,29,4,3,1,33,3,3,2,1,9250,17799,3,0,12,3,2,1,9,3,3,4,2,1,3,False,0,0,0,0,1,0,0,0,0,0,0,1,0
1110,35,1,104,1,2,3,1,0,69,3,1,1,2,2074,26619,1,1,12,3,4,1,1,2,3,1,0,0,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0
1111,53,1,607,1,2,5,3,0,78,2,3,4,1,10169,14618,0,0,16,3,2,1,34,4,3,33,7,1,9,True,0,0,0,0,1,0,0,0,1,0,0,0,0
1112,38,1,903,1,2,3,3,1,81,3,2,2,1,4855,7653,4,0,11,3,1,2,7,2,3,5,2,1,4,True,0,0,1,0,0,0,0,0,1,0,0,0,0
1113,32,0,1200,1,1,4,4,1,62,3,2,1,1,4087,25174,4,0,14,3,2,1,9,3,2,6,5,1,2,False,0,0,0,0,1,0,0,0,0,0,1,0,0
1114,48,1,1108,1,15,4,3,0,65,3,1,1,1,2367,16530,8,0,12,3,4,1,10,3,2,8,2,7,6,False,0,0,0,1,0,0,0,0,0,0,1,0,0
1115,34,1,479,1,7,4,1,1,35,3,1,4,0,2972,22061,1,0,13,3,3,0,1,4,1,1,0,0,0,False,0,0,1,0,0,0,0,0,0,0,1,0,0
1116,55,1,685,0,26,5,3,1,60,2,5,4,1,19586,23037,1,0,21,4,3,1,36,3,3,36,6,2,13,False,0,1,0,0,0,0,0,1,0,0,0,0,0
1117,34,1,1351,1,1,4,2,1,45,3,2,4,1,5484,13008,9,0,17,3,2,1,9,3,2,2,2,2,1,False,1,0,0,0,0,0,0,0,0,0,1,0,0
1118,26,1,474,1,3,3,1,0,89,3,1,4,1,2061,11133,1,0,21,4,1,0,1,5,3,1,0,0,0,False,1,0,0,0,0,0,0,0,0,0,1,0,0
1119,38,1,1245,0,14,3,3,1,80,3,2,2,1,9924,12355,0,0,11,3,4,1,10,3,3,9,8,7,7,False,1,0,0,0,0,0,0,0,0,0,0,1,0
1120,38,1,437,0,16,3,2,0,90,3,2,2,0,4198,16379,2,0,12,3,2,0,8,5,4,3,2,1,2,False,1,0,0,0,0,0,0,0,0,0,0,1,0
1121,36,1,884,0,1,4,2,0,73,3,2,3,0,6815,21447,6,0,13,3,1,0,15,5,3,1,0,0,0,False,1,0,0,0,0,0,0,0,0,0,0,1,0
1122,29,1,1370,1,3,1,2,1,87,3,1,1,0,4723,16213,1,1,18,3,4,0,10,3,3,10,9,1,5,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1123,35,1,670,1,10,4,1,0,51,3,2,3,0,6142,4223,3,1,16,3,3,0,10,4,3,5,2,0,4,False,0,0,1,0,0,0,0,0,0,0,0,0,0
1124,39,1,1462,0,6,3,4,1,38,4,3,3,1,8237,4658,2,0,11,3,1,1,11,3,3,7,6,7,6,False,0,0,1,0,0,0,0,0,0,0,0,1,0
1125,29,2,995,1,2,1,1,1,87,3,2,4,2,8853,24483,1,0,19,3,4,1,6,0,4,6,4,1,3,False,1,0,0,0,0,0,0,0,0,0,0,0,0
1126,50,1,264,0,9,3,3,1,59,3,5,3,1,19331,19519,4,1,16,3,3,1,27,2,3,1,0,0,0,False,0,1,0,0,0,0,0,1,0,0,0,0,0
1127,23,1,977,1,10,3,4,1,45,4,1,3,1,2073,12826,2,0,16,3,4,1,4,2,3,2,2,2,2,False,0,0,0,0,1,0,0,0,0,0,1,0,0
1128,36,2,1302,1,6,4,1,1,80,4,2,1,1,5562,19711,3,1,13,3,4,1,9,3,3,3,2,0,2,False,1,0,0,0,0,0,1,0,0,0,0,0,0
1129,42,1,1059,1,9,2,4,1,93,2,5,4,0,19613,26362,8,0,22,4,4,0,24,2,3,1,0,0,1,False,0,0,0,1,0,0,0,1,0,0,0,0,0
1130,35,1,750,1,28,3,2,1,46,4,2,3,1,3407,25348,1,0,17,3,4,2,10,3,2,10,9,6,8,False,1,0,0,0,0,0,1,0,0,0,0,0,0
1131,34,2,653,1,10,4,4,1,92,2,2,3,1,5063,15332,1,0,14,3,2,1,8,3,2,8,2,7,7,False,0,0,0,0,1,0,0,0,0,0,0,0,0
1132,40,1,118,0,14,2,4,0,84,3,2,1,1,4639,11262,1,0,15,3,3,1,5,2,3,5,4,1,2,False,1,0,0,0,0,0,0,0,0,0,0,1,0
1133,43,1,990,1,27,3,4,1,87,4,1,2,2,4876,5855,5,0,12,3,3,1,8,0,3,6,4,0,2,False,0,0,0,0,1,0,1,0,0,0,0,0,0
1134,35,1,1349,1,7,2,3,1,63,2,1,4,1,2690,7713,1,0,18,3,4,1,1,5,2,1,0,0,1,False,1,0,0,0,0,0,1,0,0,0,0,0,0
1135,46,1,563,0,1,4,4,1,56,4,4,1,0,17567,3156,1,0,15,3,2,0,27,5,1,26,0,0,12,False,1,0,0,0,0,0,0,1,0,0,0,0,0
1136,28,1,329,1,24,3,3,1,51,3,1,2,1,2408,7324,1,1,17,3,3,3,1,3,3,1,1,0,0,True,0,0,1,0,0,0,1,0,0,0,0,0,0
1137,22,0,457,1,26,2,2,0,85,2,1,3,1,2814,10293,1,1,14,3,2,0,4,2,2,4,2,1,3,False,0,0,0,1,0,0,0,0,0,0,1,0,0
1138,50,2,1234,1,20,5,2,1,41,3,4,3,1,11245,20689,2,1,15,3,3,1,32,3,3,30,8,12,13,False,0,0,1,0,0,0,0,0,0,0,0,0,0
1139,32,1,634,1,5,4,2,0,35,4,1,4,1,3312,18783,3,0,17,3,4,2,6,3,3,3,2,0,2,False,0,0,0,1,0,0,0,0,0,0,1,0,0
1140,44,1,1313,1,7,3,2,0,31,3,5,4,2,19049,3549,0,1,14,3,4,1,23,4,2,22,7,1,10,False,0,0,1,0,0,0,0,0,0,1,0,0,0
1141,30,1,241,1,7,3,2,1,48,2,1,2,1,2141,5348,1,0,12,3,2,1,6,3,2,6,4,1,1,False,0,0,1,0,0,0,0,0,0,0,1,0,0
1142,45,1,1015,1,5,5,3,0,50,1,2,1,0,5769,23447,1,1,14,3,1,0,10,3,3,10,7,1,4,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1143,45,0,336,0,26,3,1,1,52,2,2,1,1,4385,24162,1,0,15,3,1,1,10,2,3,10,7,4,5,False,0,1,0,0,0,0,0,0,0,0,0,1,0
1144,31,2,715,0,2,4,4,1,54,3,2,1,0,5332,21602,7,0,13,3,4,0,10,3,3,5,2,0,3,False,0,0,0,1,0,0,0,0,0,0,0,1,0
1145,36,1,559,1,12,4,3,0,76,3,2,3,1,4663,12421,9,1,12,3,2,2,7,2,3,3,2,1,1,False,1,0,0,0,0,0,0,0,1,0,0,0,0
1146,34,2,426,1,10,4,3,1,42,4,2,4,2,4724,17000,1,0,13,3,1,1,9,3,3,9,7,7,2,False,1,0,0,0,0,0,0,0,1,0,0,0,0
1147,49,1,722,1,25,4,3,0,84,3,1,1,1,3211,22102,1,0,14,3,4,1,10,3,2,9,6,1,4,False,1,0,0,0,0,0,1,0,0,0,0,0,0
1148,39,1,1387,1,10,5,2,1,76,3,2,1,1,5377,3835,2,0,13,3,4,3,10,3,3,7,7,7,7,False,0,0,1,0,0,0,0,0,1,0,0,0,0
1149,27,1,1302,1,19,3,4,1,67,2,1,1,2,4066,16290,1,0,11,3,1,2,7,3,3,7,7,0,7,False,0,0,0,1,0,0,1,0,0,0,0,0,0
1150,35,1,819,1,18,5,2,1,48,4,2,1,1,5208,26312,1,0,11,3,4,0,16,2,3,16,15,1,10,False,1,0,0,0,0,0,0,0,0,0,1,0,0
1151,28,1,580,1,27,3,2,0,39,1,2,1,2,4877,20460,0,0,21,4,2,1,6,5,2,5,3,0,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0
1152,21,1,546,1,5,1,3,1,97,3,1,4,0,3117,26009,1,0,18,3,3,0,3,2,3,2,2,2,2,False,0,0,1,0,0,0,0,0,0,0,1,0,0
1153,18,2,544,0,3,2,2,0,70,3,1,4,0,1569,18420,1,1,12,3,3,0,0,2,4,0,0,0,0,True,0,0,1,0,0,0,0,0,0,0,0,0,1
1154,47,1,1176,2,26,4,4,0,98,3,5,3,1,19658,5220,3,0,11,3,3,1,27,2,3,5,2,1,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0
1155,39,1,170,1,3,2,3,1,76,2,2,3,2,3069,10302,0,0,15,3,4,1,11,3,3,10,8,0,7,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1156,40,1,884,1,15,3,1,0,80,2,3,3,1,10435,25800,1,0,13,3,4,2,18,2,3,18,15,14,12,False,1,0,0,0,0,0,0,0,1,0,0,0,0
1157,35,0,208,1,8,4,3,0,52,3,2,3,1,4148,12250,1,0,12,3,4,1,15,5,3,14,11,2,9,False,1,0,0,0,0,0,0,0,0,0,0,0,0
1158,37,1,671,1,19,3,3,1,85,3,2,3,1,5768,26493,3,0,17,3,1,3,9,2,2,4,3,0,2,False,1,0,0,0,0,0,0,0,1,0,0,0,0
1159,39,2,711,1,4,3,1,0,81,3,2,3,0,5042,3140,0,0,13,3,4,0,10,2,1,9,2,3,8,False,0,0,1,0,0,0,0,0,1,0,0,0,0
1160,45,1,1329,1,2,2,4,0,59,2,2,4,2,5770,5388,1,0,19,3,1,2,10,3,3,10,7,3,9,False,0,0,0,1,0,0,0,0,1,0,0,0,0
1161,38,1,397,1,2,2,4,0,54,2,3,3,1,7756,14199,3,1,19,3,4,1,10,6,4,5,4,0,2,False,0,0,1,0,0,0,0,0,1,0,0,0,0
1162,35,1,737,0,10,3,4,1,55,2,3,1,1,10306,21530,9,0,17,3,3,0,15,3,3,13,12,6,0,True,0,0,1,0,0,0,0,0,0,0,0,1,0
1163,37,1,1470,1,10,3,2,0,71,3,1,2,1,3936,9953,1,0,11,3,1,1,8,2,1,8,4,7,7,False,0,0,1,0,0,0,0,0,0,0,1,0,0
1164,40,1,448,1,16,3,3,0,84,3,3,4,0,7945,19948,6,1,15,3,4,0,18,2,2,4,2,3,3,False,1,0,0,0,0,0,0,0,1,0,0,0,0
1165,44,2,602,2,1,5,1,1,37,3,2,4,1,5743,10503,4,1,11,3,3,0,14,3,3,10,7,0,2,False,0,0,0,0,0,1,0,0,0,0,0,0,0
1166,48,2,365,1,4,5,3,1,89,2,4,4,1,15202,5602,2,0,25,4,2,1,23,3,3,2,2,2,2,False,0,0,1,0,0,0,0,1,0,0,0,0,0
1167,35,1,763,0,15,2,1,1,59,1,2,4,2,5440,22098,6,1,14,3,4,2,7,2,2,2,2,2,2,True,0,0,1,0,0,0,0,0,0,0,0,1,0
1168,24,2,567,1,2,1,1,0,32,3,1,4,0,3760,17218,1,1,13,3,3,0,6,2,3,6,3,1,3,False,0,0,0,0,1,0,0,0,0,0,1,0,0
1169,27,1,486,1,8,3,2,0,86,4,1,3,1,3517,22490,7,0,17,3,1,0,5,0,3,3,2,0,2,False,0,0,1,0,0,0,0,0,0,0,1,0,0
1170,27,2,591,1,2,3,4,1,87,3,1,4,0,2580,6297,2,0,13,3,3,0,6,0,2,4,2,1,2,False,0,0,1,0,0,0,0,0,0,0,1,0,0
1171,40,1,1329,1,7,3,1,1,73,3,1,1,0,2166,3339,3,1,14,3,2,0,10,3,1,4,2,0,3,True,1,0,0,0,0,0,1,0,0,0,0,0,0
1172,29,1,469,0,10,3,3,1,42,2,2,3,0,5869,23413,9,0,11,3,3,0,8,2,3,5,2,1,4,False,0,0,1,0,0,0,0,0,0,0,0,1,0
1173,36,1,711,1,5,4,2,0,42,3,3,1,1,8008,22792,4,0,12,3,3,2,9,6,3,3,2,0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0
1174,25,2,772,1,2,1,4,1,77,4,2,3,2,5206,4973,1,0,17,3,3,2,7,6,3,7,7,0,7,False,1,0,0,0,0,0,0,0,1,0,0,0,0
1175,39,1,492,1,12,3,4,1,66,3,2,2,1,5295,7693,4,0,21,4,3,0,7,3,3,5,4,1,0,False,0,0,1,0,0,0,0,0,1,0,0,0,0
1176,49,1,301,1,22,4,1,0,72,3,4,2,1,16413,3498,3,0,16,3,2,2,27,2,3,4,2,1,2,False,0,0,0,1,0,0,0,0,0,1,0,0,0
1177,50,1,813,1,17,5,4,0,50,2,3,1,2,13269,21981,5,0,15,3,3,3,19,3,3,14,11,1,11,False,1,0,0,0,0,0,0,0,0,1,0,0,0
1178,20,1,1141,0,2,3,3,0,31,3,1,3,0,2783,13251,1,0,19,3,1,0,2,3,3,2,2,2,2,False,0,0,1,0,0,0,0,0,0,0,0,0,1
1179,34,1,1130,1,3,3,4,0,66,3,2,2,2,5433,19332,1,0,12,3,3,1,11,2,3,11,8,7,9,False,1,0,0,0,0,0,0,0,0,0,1,0,0
1180,36,1,311,1,7,3,1,1,77,3,1,2,0,2013,10950,2,0,11,3,3,0,15,4,3,4,3,1,3,False,1,0,0,0,0,0,1,0,0,0,0,0,0
1181,49,1,465,1,6,1,3,0,41,2,4,3,1,13966,11652,2,1,19,3,2,1,30,3,3,15,11,2,12,False,1,0,0,0,0,0,0,0,0,0,0,0,0
1182,36,0,894,1,1,4,4,0,33,2,2,3,1,4374,15411,0,0,15,3,3,0,4,6,3,3,2,1,2,False,0,0,1,0,0,0,0,0,1,0,0,0,0
1183,36,1,1040,1,3,2,4,1,79,4,2,1,2,6842,26308,6,0,20,4,1,1,13,3,3,5,4,0,4,False,1,0,0,0,0,0,0,0,0,0,0,0,0
1184,54,1,584,1,22,5,2,0,91,3,4,3,1,17426,18685,3,0,25,4,3,1,36,6,3,10,8,4,7,False,0,0,1,0,0,0,0,1,0,0,0,0,0
1185,43,1,1291,1,15,2,3,1,65,2,4,3,1,17603,3525,1,0,24,4,1,1,14,3,3,14,10,6,11,False,1,0,0,0,0,0,0,0,0,1,0,0,0
1186,35,2,880,0,12,4,4,1,36,3,2,4,0,4581,10414,3,1,24,4,1,0,13,2,4,11,9,6,7,True,0,0,0,1,0,0,0,0,0,0,0,1,0
1187,38,2,1189,1,1,3,4,1,90,3,2,4,1,4735,9867,7,0,15,3,4,2,19,4,4,13,11,2,9,False,1,0,0,0,0,0,0,0,0,0,1,0,0
1188,29,1,991,0,5,3,1,1,43,2,2,2,2,4187,3356,1,1,13,3,2,1,10,3,2,10,0,0,9,False,0,0,1,0,0,0,0,0,0,0,0,1,0
1189,33,1,392,0,2,4,4,1,93,3,2,4,2,5505,3921,1,0,14,3,3,2,6,5,3,6,2,0,4,False,0,0,1,0,0,0,0,0,0,0,0,1,0
1190,32,1,977,1,2,3,4,1,45,3,2,2,2,5470,25518,0,0,13,3,3,2,10,4,2,9,5,1,6,False,0,0,1,0,0,0,0,0,0,0,1,0,0
1191,31,1,1112,0,5,4,1,0,67,3,2,4,1,5476,22589,1,0,11,3,1,2,10,2,3,10,0,0,2,False,1,0,0,0,0,0,0,0,0,0,0,1,0
1192,49,1,464,1,16,3,4,0,74,3,1,1,2,2587,24941,4,1,16,3,2,1,17,2,2,2,2,2,2,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1193,38,2,148,1,2,3,4,0,42,2,1,2,0,2440,23826,1,0,22,4,2,0,4,3,3,4,3,3,3,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1194,47,1,1225,0,2,4,2,0,47,4,4,2,2,15972,21086,6,0,14,3,3,3,29,2,3,3,2,1,2,False,1,0,0,0,0,0,0,1,0,0,0,0,0
1195,49,1,809,1,1,3,3,1,36,3,4,3,0,15379,22384,4,0,14,3,1,0,23,2,3,8,7,0,0,False,1,0,0,0,0,0,0,1,0,0,0,0,0
1196,41,1,1206,0,23,2,4,1,80,3,3,3,0,7082,11591,3,1,16,3,4,0,21,2,3,2,0,0,2,False,1,0,0,0,0,0,0,0,0,0,0,1,0
1197,20,1,727,0,9,1,4,1,54,3,1,1,0,2728,21082,1,0,11,3,1,0,2,3,3,2,2,0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,1
1198,33,0,530,0,16,3,3,0,36,3,2,4,2,5368,16130,1,1,25,4,3,1,7,2,3,6,5,1,2,False,1,0,0,0,0,0,0,0,0,0,0,1,0
1199,36,1,1351,1,26,4,1,1,80,3,2,3,1,5347,7419,6,0,14,3,2,2,10,2,2,3,2,0,2,False,1,0,0,0,0,0,0,0,0,0,0,0,0
1200,44,1,528,2,1,3,3,0,44,3,1,4,2,3195,4167,4,1,18,3,1,3,8,2,3,2,2,2,2,False,1,0,0,0,0,1,0,0,0,0,0,0,0
1201,23,1,1320,1,8,1,4,1,93,2,1,3,0,3989,20586,1,1,11,3,1,0,5,2,3,5,4,1,2,True,0,0,1,0,0,0,1,0,0,0,0,0,0
1202,38,1,1495,1,4,2,4,0,87,3,1,3,1,3306,26176,7,0,19,3,4,1,7,5,2,0,0,0,0,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1203,53,1,1395,1,24,4,2,1,48,4,3,4,1,7005,3458,3,0,15,3,3,0,11,2,3,4,3,1,2,False,0,0,1,0,0,0,0,0,0,0,0,0,0
1204,48,2,708,0,7,2,4,0,95,3,1,3,1,2655,11740,2,1,11,3,3,2,19,3,3,9,7,7,7,True,0,0,1,0,0,0,0,0,0,0,0,0,1
1205,32,1,1259,1,2,4,4,1,95,3,1,2,0,1393,24852,1,0,12,3,1,0,1,2,3,1,0,0,0,True,1,0,0,0,0,0,1,0,0,0,0,0,0
1206,26,0,786,1,7,3,4,1,76,3,1,4,0,2570,11925,1,0,20,4,3,0,7,5,3,7,7,5,7,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1207,55,1,1441,1,22,3,1,1,94,2,1,2,2,3537,23737,5,0,12,3,4,1,8,1,3,4,2,1,2,False,0,0,0,0,1,0,0,0,0,0,1,0,0
1208,34,1,1157,1,5,2,2,1,57,2,2,4,1,3986,11912,1,0,14,3,3,1,15,3,4,15,10,4,13,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1209,60,1,370,1,1,4,3,1,92,1,3,4,2,10883,20467,3,0,20,4,3,1,19,2,4,1,0,0,0,False,0,0,1,0,0,0,0,0,0,0,0,0,0
1210,33,1,267,1,21,3,2,1,79,4,1,2,1,2028,13637,1,0,18,3,4,3,14,6,3,14,11,2,13,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1211,37,2,1278,0,1,4,3,1,31,1,2,4,2,9525,7677,1,0,14,3,3,2,6,2,2,6,3,1,3,False,0,0,1,0,0,0,0,0,0,0,0,1,0
1212,34,1,678,1,19,3,2,0,35,2,1,4,1,2929,20338,1,0,12,3,2,0,10,3,3,10,9,8,7,False,1,0,0,0,0,0,0,0,0,0,1,0,0
1213,23,1,427,0,7,3,3,1,99,3,1,4,2,2275,25103,1,1,21,4,2,1,3,2,3,3,2,0,2,True,1,0,0,0,0,0,0,0,0,0,0,0,1
1214,44,1,921,1,2,3,3,0,96,4,3,4,1,7879,14810,1,1,19,3,2,1,9,2,3,8,7,6,7,False,1,0,0,0,0,0,0,0,0,0,0,0,0
1215,35,2,146,1,2,4,1,1,79,2,1,4,0,4930,13970,0,1,14,3,3,0,6,2,4,5,4,1,4,False,0,0,1,0,0,0,0,0,0,0,1,0,0
1216,43,1,1179,0,2,3,4,1,73,3,2,4,1,7847,6069,1,1,17,3,1,1,10,3,3,10,9,8,8,False,0,0,1,0,0,0,0,0,0,0,0,1,0
1217,24,1,581,1,9,3,3,1,62,4,1,3,1,4401,17616,1,0,16,3,4,1,5,1,3,5,3,0,4,False,0,0,1,0,0,0,0,0,0,0,1,0,0
1218,41,1,918,0,6,3,4,1,35,3,3,3,0,9241,15869,1,0,12,3,2,0,10,3,3,10,8,8,7,False,0,1,0,0,0,0,0,0,0,0,0,1,0
1219,29,1,1082,1,9,4,4,0,43,3,1,3,1,2974,25412,9,0,17,3,3,1,9,2,3,5,3,1,2,False,0,0,1,0,0,0,1,0,0,0,0,0,0
1220,36,1,530,0,2,4,3,0,51,3,2,4,0,4502,7439,3,0,15,3,3,0,17,2,2,13,7,6,7,False,1,0,0,0,0,0,0,0,0,0,0,0,1
